t,r,psi,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23,theta24,theta25,theta26,theta27,theta28,theta29,theta30,theta31,theta32,theta33,theta34,theta35,theta36,theta37,theta38,theta39,theta40,theta41,theta42,theta43,theta44,theta45,theta46,theta47,theta48,theta49,theta50,theta51,theta52,theta53,theta54,theta55,theta56,theta57,theta58,theta59,theta60,theta61,theta62,theta63,theta64,theta65,theta66,theta67,theta68,theta69,theta70,theta71,theta72,theta73,theta74,theta75,theta76,theta77,theta78,theta79,theta80,theta81,theta82,theta83,theta84,theta85,theta86,theta87,theta88,theta89,theta90,theta91,theta92,theta93,theta94,theta95,theta96,theta97,theta98,theta99
0,4.6020928940463593e-17,-0.26545860842877467,5.215043804959057,3.330088212805181,4.39822971502571,2.8274333882308142,2.7646015351590183,2.450442269800039,1.3823007675795091,5.026548245743669,0.6283185307179586,0.0,1.1309733552923256,1.884955592153876,4.586725274241099,2.0734511513692637,5.6548667764616285,0.25132741228718347,4.775220833456486,4.838052686528282,0.7539822368615504,1.9477874452256718,3.455751918948773,5.529203070318037,1.6336281798666925,2.6389378290154264,4.335397861953915,0.942477796076938,2.5132741228718345,6.031857894892403,0.5654866776461628,4.523893421169302,0.6911503837897546,2.9530970943744057,5.340707511102649,1.7592918860102844,5.843362335677016,0.3141592653589793,4.1469023027385274,4.084070449666731,2.199114857512855,1.0053096491487339,3.0787608005179976,2.1362830044410597,0.4398229715025711,5.969026041820608,1.6964600329384885,1.1938052083641215,5.089380098815465,1.5707963267948968,3.8955748904513436,0.8168140899333463,1.5079644737231008,0.1884955592153876,1.0681415022205298,2.387610416728243,0.5026548245743669,4.900884539600078,0.3769911184307752,4.0212385965949355,2.261946710584651,5.592034923389832,3.518583772020569,6.220353454107791,3.392920065876977,2.7017696820872223,3.1415926535897936,4.209734155810323,2.8902652413026098,4.272566008882119,3.832743037379548,6.094689747964199,4.9637163926718735,2.5761059759436304,3.6442474781641603,3.0159289474462017,6.157521601035995,3.5814156250923643,4.71238898038469,2.0106192982974678,5.906194188748811,3.7070793312359562,3.9584067435231396,5.277875658030853,2.324778563656447,1.8221237390820801,0.06283185307179587,3.267256359733385,1.3194689145077132,0.12566370614359174,1.4451326206513049,5.46637121724624,5.717698629533424,4.649557127312894,5.403539364174445,5.152211951887261,1.2566370614359172,3.769911184307752,4.461061568097507,0.8796459430051422,5.7805304826052195,3.204424506661589
0.010000000000000002,0.004783648547818214,-0.25233648189707525,5.283181877777051,3.417991900291059,4.370827028845479,2.90610221461331,2.715557401393038,2.427265952149881,1.426206905350221,5.15368263216383,0.5120341601429971,0.03903141177603673,1.186287517465005,1.8932401698460601,4.520294021455294,2.1080218031184517,5.620956354786623,0.22666897658705612,4.784775515831461,4.938045235224792,0.7240238156770462,1.8195578972680557,3.519435841348168,5.51214226778626,1.6266871790291801,2.5575521721839896,4.389464696856483,0.9214361331100996,2.5127462566987493,6.004295979218981,0.5417255015840001,4.506869359940902,0.7917008110265298,2.976750582969383,5.410806618844217,1.6655264492612365,5.9320425400657,0.29370839289086265,4.171583830011934,4.017946972905364,2.176183400444152,1.015919441856479,2.9288909365122238,2.120374024361205,0.4383123526708567,6.11660769867699,1.5106823541021097,1.099187692126019,5.145133285514305,1.6844204992094316,3.7590580040033776,0.7900335002301088,1.5214016705863465,0.2997108493522014,1.075464063849953,2.29758984903646,0.5955936241056667,5.014960478377741,0.2619506637474197,3.969579579675214,2.4111245806610078,5.732838209047916,3.567548827029549,6.218957551735977,3.3303005846697427,2.7280806482808737,3.1647152257538664,4.15731840502833,3.01051022974774,4.178277457817526,3.8957188403496597,5.955511063911574,4.8039633627700615,2.692389195088654,3.520547366113285,3.016714549353379,6.0791042600805465,3.681222406210824,4.61064415273736,1.9855136537512608,5.907453709277129,3.844730327751939,4.1379857674696305,5.175948890476887,2.3983543343628266,1.8267685371152511,0.1300316798745747,3.254252815953016,1.3320714531630116,0.30125615442588716,1.253312846397939,5.378710582019399,5.577718746857662,4.720666383372171,5.302535979164562,5.164342437575902,1.2512844661918274,3.6749836741539967,4.454938153945911,0.7418304589530832,5.894919673513974,3.308163501655265
0.02000000000000001,0.008869815956100521,-0.31958525413822586,5.341161948304189,3.5024283248040375,4.343025738155847,2.9789948923534686,2.6732273811244216,2.4037588834751005,1.4687141190422903,5.2878222206094,0.4115152875015571,0.07037434897799083,1.2322116136588765,1.9081489953151778,4.445421533249832,2.1460645972715775,5.586117579617937,0.2014762656069263,4.797742812971614,5.035439709372677,0.6856104391235472,1.6937946321028876,3.581216571258843,5.489870570226995,1.6177470760753263,2.481055494864717,4.4475281630264085,0.8966646318390575,2.513011086242182,5.979400210263251,0.5170650803435543,4.496137419356918,0.8988956672761437,2.9963793784238133,5.492578915277343,1.5578120580508914,6.024394672722685,0.273170517243805,4.194392153991198,3.9483078458831717,2.154653570658007,1.0299101804293191,2.774625143587763,2.099509288488755,0.44425209011044176,6.272646347639543,1.3310805290962082,0.9910589824201618,5.200139805056581,1.8201357974264452,3.6133207620327066,0.7760129487522984,1.5312309927033636,0.4023227519018119,1.0865768861188527,2.203738756744045,0.6840622524037544,5.131376213833926,0.13484741097031783,3.9132566336477694,2.5573611460218197,5.860812869053294,3.623677483228631,6.217602962607501,3.2633774615917486,2.7447995852665428,3.1882100014581227,4.1214664733260165,3.134815334353109,4.095095553595419,3.9579430489238456,5.810606843938523,4.660919938373032,2.8226270010081578,3.4163055325481806,3.017705439209884,5.99178097486913,3.7705690192331085,4.504911372391436,1.9637914967623253,5.9055370982824735,3.9843505653623033,4.292764602821758,5.07073425114576,2.4818449692005298,1.8338191150861376,0.1931320112781627,3.238144623045447,1.356151622777369,0.4511339797859087,1.0668403967406896,5.2934838706007445,5.447375997898043,4.771825608582152,5.2070256532865855,5.16961986852719,1.250130782942,3.584431306055426,4.447419110417222,0.6130402100453172,5.998764210955364,3.428517749743909
0.03000000000000002,0.012267990754837189,-0.41912169755004763,5.389610560322692,3.5830392069529324,4.315228477158701,3.046601911833484,2.6369922233571352,2.3802465872379113,1.5094544751232246,5.422552072030253,0.3278846728147985,0.09238106461819416,1.2688370053384732,1.929853369326554,4.361879156334193,2.1872852029965255,5.550204380717502,0.17565146575985804,4.814034381606353,5.129726707919978,0.6409085739146692,1.5716973048305545,3.6408325444946357,5.4619518317550115,1.6069363804827257,2.4083265206027975,4.510144077062349,0.8681408750484886,2.513905601756437,5.957828505057415,0.4910685455410567,4.492477766019054,1.009936277861598,3.0113163699521555,5.586477332580531,1.4416914722831857,6.114852154249631,0.2522600503139522,4.215177445601559,3.8758692899484486,2.133824262189542,1.0476755191083242,2.6210736277117777,2.073909073751555,0.45820377098633225,6.426180427859891,1.167532315253309,0.873381248731915,5.250769521781895,1.974263264311767,3.465430783507405,0.7751201195004583,1.5370118358953064,0.49601597404635533,1.1008582077045004,2.10968119362473,0.7640454513350419,5.247108616448998,-0.0012834299320583255,3.8559191383875664,2.6948932843668856,5.9743165824428965,3.6848255875314035,6.2148446229264,3.1930990935511265,2.7533900117141505,3.2126127835858616,4.100463045992867,3.259555983074234,4.023913938228602,4.018082415180143,5.666503749966214,4.541801363243007,2.9612137281899122,3.332396541094943,3.0195268235682233,5.895850543525535,3.8486030812374663,4.398045159695159,1.9470273129839855,5.899500830658366,4.116987575858424,4.415608842524116,4.965443523710313,2.573301507820341,1.8439945038201786,0.2521241161419387,3.2184687401674674,1.3929500502329248,0.5721697257878382,0.894642619263229,5.216072035929817,5.331805470038416,4.80415568889973,5.116265554338734,5.167859203482214,1.2532215354098086,3.4979581406608578,4.437290697976561,0.49859911653450495,6.084740555488671,3.5636541645554143
0.04000000000000003,0.015265704219177818,-0.5462438058141134,5.42965035347013,3.6593885143566744,4.287636267969249,3.109394225687934,2.606283728830159,2.3570213295540996,1.54841807971382,5.552507873974979,0.2603898937316686,0.10421880550296611,1.29664025880112,1.9584953233942293,4.269862165054999,2.231250285890004,5.513178553264341,0.14911151717067642,4.833520528614422,5.220181290522639,0.5920707242269639,1.4538050301592185,3.698240676068578,5.427925200603231,1.5945772831081437,2.338467084579158,4.577772795795949,0.8358591112822915,2.5152459073078552,5.940092069882151,0.46343748893089953,4.496542410447761,1.1213827837841928,3.020980818882422,5.69194099778101,1.3240214569213453,6.198258624985163,0.23053828265079407,4.233805646928513,3.8022407655312054,2.1129805397386403,1.0693066582437265,2.473654916221976,2.04410067031708,0.4799601997968831,6.567232831625549,1.026149717107482,0.7514229232242995,5.293210496480434,2.139978109156335,3.3231645354399086,0.7862182172807228,1.5383501744569632,0.5806559823464521,1.1175625789047576,2.0194686126125676,0.8332967115590861,5.3581847663954205,-0.14237843554108026,3.8015303590713847,2.8192973234839496,6.073819057944015,3.7489662995657125,6.209520297428992,3.1206091345875473,2.755359494679251,3.2385288922803723,4.092154779935381,3.3811713709094144,3.9648373063487568,4.074770848425166,5.529415115976435,4.44890082850939,3.1024191295935015,3.268178064547254,3.022924201264753,5.791698584124551,3.915047814649111,4.292573862902197,1.93601147132067,5.889027176264254,4.235998194888685,4.506541411477822,4.862991607097176,2.670444427685193,1.857839193210513,0.3073355007144068,3.194905069391765,1.4428969583461206,0.6665253564492488,0.7409905150475317,5.150062677748855,5.2333129736562425,4.820130199436156,5.0296257855702375,5.158856664927338,1.260533153602593,3.4152150551052953,4.423087954464167,0.4008006914699757,6.149394460553961,3.710663092582957
0.05000000000000004,0.018235836129885576,-0.6870067072314504,5.462571560266589,3.7309909300513007,4.260298849699121,3.1677918073377684,2.580599724753023,2.334341697465735,1.5858783613041583,5.674030995214962,0.20699705252353973,0.10584678441836105,1.3163201690879052,1.9941411861803575,4.17009630031322,2.2773311075892853,5.475129399575916,0.1217941983317104,4.856015758116841,5.306027840156517,0.5410491529300008,1.340132630838504,3.753604148562342,5.387289428266614,1.581232347186092,2.2707703349871435,4.650775199727884,0.7998557291104057,2.5168340258041146,5.92652079635781,0.43401565198484554,4.508870728061256,1.2298168535595457,3.0249105434755057,5.807368534137135,1.2113531165734819,6.270971260734533,0.20753395435174174,4.250209701490779,3.7297002699413757,2.091608303278262,1.0945363557918675,2.337129873051595,2.0109397064656114,0.5086499985079781,6.68936817988289,0.9085300814707151,0.6306735241861186,5.324231025691234,2.308774879889698,3.1932133876580466,0.8070466280610343,1.5350505975541657,0.6562587531273771,1.1359434605882925,1.936523834169793,0.8912611710794682,5.460574304428708,-0.28403904751106107,3.7536854222111438,2.928292635630969,6.1611864285056015,3.8144440575771315,6.200826228111064,3.047146661798785,2.7521983534847685,3.266452260712346,4.094251365633371,3.4963647422301505,3.9173216139200098,4.126860300126522,5.404069881045569,4.380986226299698,3.241325449005475,3.2218560527043913,3.028599988550409,5.679789193250124,3.9700630190705852,4.190460725126212,1.9308912914224796,5.874312055745692,4.337932164989255,4.569813099567326,4.76611296109469,2.7707192625628476,1.8757440546867798,0.35941055086748375,3.1673417881058437,1.5058207319570291,0.7389328170322349,0.6064049238259065,5.097200685913265,5.152191601905405,4.822828127645926,4.946775501611235,5.142374233749681,1.2720034405024263,3.335846727049742,4.403270350045486,0.31965335219183966,6.192716416382586,3.8659035654758767
0.060000000000000046,0.02141018532200827,-0.8248506845128787,5.489617421713725,3.7973629604789956,4.233184531241644,3.222139518019339,2.559504605413181,2.312437235059266,1.622291580583931,5.785161560580381,0.16508919122999896,0.09795250652571712,1.328656955484268,2.036717730816769,4.063910066300001,2.324676267479276,5.43628713943675,0.09366431036858171,4.881275166022638,5.38659400524665,0.48946784072955385,1.23035067312414,3.8072369108284785,5.339497653793396,1.5677139515448155,2.204643920142862,4.729365134943903,0.760243792596506,2.5184663008047,5.917241422663755,0.40278619648067554,4.529900143543585,1.332446325581457,3.0227881820277562,5.930366627298645,1.1087066686097329,6.331226791916808,0.18287208026898435,4.264413469452681,3.66065177298822,2.0695269591862044,1.122762701892715,2.21483162757945,1.975531388692557,0.5430132240578328,6.7902809234833095,0.8129088066624116,0.5157203900344409,5.341809960883575,2.472645116952519,3.079844426858088,0.8348419208471766,1.527203271284076,0.722980952847995,1.1553307453034258,1.8629814335915922,0.9385275407358642,5.55111838318494,-0.42229449082085446,3.714980752024543,3.021686569866157,6.238858420013126,3.880087982501858,6.188316695555456,2.9739496684661297,2.7452947694886953,3.2966362347845575,4.104539405485777,3.60236241634593,3.880367052799838,4.173615312055709,5.29319838412256,4.334990406568739,3.374297642945617,3.190969659492723,3.0370877895624333,5.560696079373708,4.01409862325087,4.093026359252637,1.931417174351867,5.8558176674389015,4.422195474028861,4.611187961638674,4.677272348423987,2.8714399080751303,1.8979837644510906,0.40927978292916467,3.1359216176838567,1.5810565599893633,0.7945866139391522,0.4892934668246843,5.057788948303106,5.0876056852686995,4.815407120167956,4.867708555147476,5.118138458065061,1.2875637351607325,3.259534644662111,4.376330524645228,0.25383140042647223,6.216951885851422,4.025332253509559
0.07000000000000005,0.024793775868549865,-0.9493268012036324,5.511883885328914,3.858084702463916,4.20625164614493,3.2726892287670744,2.5426218305194643,2.2915147628256367,1.6582075623933181,5.885259099931984,0.13201606968198248,0.0818439246244386,1.3344067964945419,2.0859484609403696,3.9532358827826664,2.372229661365166,5.397023329267319,0.06471951351931388,4.908999586915737,5.461410621739549,0.43856026553986455,1.1239669449940788,3.859521016025655,5.283970132649273,1.5550362143337637,2.139544814996507,4.813530932512011,0.7172540221413573,2.5199420054204715,5.91218095347327,0.36986472712191176,4.559957805880389,1.427414187206212,3.014469475617395,6.058156211654752,1.01914076006103,6.378895185172975,0.15634732461574075,4.276516635296395,3.597046764491223,2.04688771464753,1.1531365057333753,2.1083761752646364,1.9390856467320063,0.5816757701742078,6.8708384875916035,0.7358910907333047,0.4095772828871684,5.345373387172326,2.625762893235168,2.984586369362611,0.8669387470487382,1.51516979466048,0.7811185801511821,1.1751586942596952,1.7996220621862629,0.9762422746495689,5.628063891215642,-0.5541194411093213,3.6866804891155867,3.1007252161376564,6.309229367073193,3.9452061244020338,6.171851076944723,2.9021721479604383,2.7358646744209767,3.329019778012701,4.1210053106238185,3.6971659549997224,3.8527127716802796,4.214767560555237,5.197689315965269,4.307237750922857,3.499059685499368,3.1728380111063847,3.048667500441215,5.435154475044913,4.047767433952941,4.0010367688895085,1.9371497629559626,5.834066397856248,4.490116657648706,4.636356549479446,4.598403625999599,2.9700228935759907,1.9247639479638732,0.4581249660114361,3.1010637438879867,1.6674479358379621,0.8380756228661532,0.38727081241269445,5.031147497641217,5.038141923266857,4.8007944968093765,4.792651222887852,5.085845663183241,1.3071692713642982,3.1860303448502765,4.340871708213237,0.20143964374110765,6.225490739191615,4.184809678822552
0.08000000000000006,0.028240658170954978,-1.0583337273880942,5.530293854195563,3.91285765160421,4.179504626153638,3.319588604418713,2.529623324076804,2.2717645270290183,1.6942013825272324,5.974543370175603,0.10542803084064353,0.059277308486755304,1.3342317966991806,2.141312383023502,3.840509776319872,2.4188036257356433,5.357830871663155,0.03499534604236355,4.938845311844117,5.530247768779822,0.38916835006644174,1.020486011684459,3.9108196625589557,5.220130760134037,1.5443156428269187,2.0749622408758355,4.902953100446447,0.671273886037892,2.5210703332284896,5.9110977999954875,0.3354910500237824,4.5992252277854195,1.5137797533378625,3.0000154519869002,6.187974619733013,0.9439322014055055,6.41497521959763,0.12793001559715808,4.2866535550266125,3.5400580894916924,2.0240708568517336,1.1846762805590043,2.0178462309800214,1.9027646810762449,0.6233297588678818,6.933668623542809,0.6737722255508628,0.313614465269012,5.335626523174669,2.7649903163291074,2.9068057536650462,0.9011536951001963,1.4994981661372453,0.8311010120110818,1.1949637303525364,1.7461944665736953,1.0057010299055105,5.691068716956102,-0.6775896788704853,3.6687743448528085,3.167330841641334,6.374320586642471,4.009493183626489,6.151520044477083,2.832822091757469,2.724913785907823,3.3632023772784367,4.1418836843909626,3.779692111697802,3.8330016376163725,4.250445564009437,5.117103009218288,4.294138612217734,3.614520567114868,3.1648835341693364,3.063319047625627,5.304105493235821,4.071756368900292,3.9148994785978415,1.947592174145489,5.8095311220285915,4.543991507439731,4.6502515299273215,4.530683180105317,3.064243829820596,1.9562672647680464,0.5073420748979037,3.063453061089542,1.7632992819598845,0.8730378424160706,0.2979206837575591,5.015977563993403,5.002079760931366,4.781527469224238,4.72191278698433,5.045170038334098,1.3308254775543096,3.1151760695729416,4.295695129638681,0.16051217055671693,6.222096665369601,4.340399449114043
0.09000000000000007,0.031569512327443296,-1.1548039742403033,5.545609430165958,3.961546492581049,4.153022724235371,3.362877380597077,2.520219553175145,2.2533651424727705,1.7308179306789242,6.053714542780494,0.08342594975547912,0.03222321161421917,1.3286600351071063,2.2020424280105675,3.7284647612901463,2.463200264659492,5.319279479083236,0.004568751033366673,4.970435201611046,5.593100507437919,0.341788968669183,0.9195367974941012,3.9614036590252373,5.147469883935551,1.5366503379758454,2.010453231777478,4.996945275450466,0.6228728599621541,2.5216739565790705,5.91363159603216,0.3000217024760823,4.647676480642403,1.5913015165061208,2.9797202560833655,6.317363302558297,0.8830122691766956,6.441098968388539,0.09773255387972192,4.294950549720861,3.490072671208036,2.001553241446819,1.2163775684269438,1.9422352084915586,1.8675677945641298,0.6668202291146407,6.982011721859484,0.6232250528425783,0.22790551677814844,5.314163445759752,2.8894184339163496,2.844616573172676,0.9359123171535728,1.4808206559869708,0.8734736011016323,1.2143731179735462,1.701832646429043,1.028133785124796,5.74085200959352,-0.7917601061977892,3.6603115654693203,3.2235363452069805,6.435681919436281,4.072899662013939,6.127576821357075,2.7667236318912747,2.713228668659516,3.398463748623561,4.165658824322311,3.849747062462702,3.819901470362304,4.281046148984705,5.050226023747646,4.292511776050853,3.720478970434986,3.164817803466471,3.0807142633808757,5.16870327249707,4.08678052318943,3.83487558507213,1.9622606265649865,5.782600653970721,4.5863835723838875,4.656854323213213,4.474471074290801,3.1524268011874432,1.9926851820666909,0.5584994385182981,3.023988523651776,1.866344505162267,0.9021684116927384,0.21913157400094493,5.010626222738379,4.97753547584412,4.759686234251628,4.655739042187805,4.995776219659398,1.3586083910361875,3.046911916583215,4.239919012692928,0.12929128990275543,6.210417403112891,4.488657060762742
